date,time,no2Value,longitude,latitude,regionName
03-02-2022,07:37:17,1.20E-04,77.1848,28.4929,South
04-02-2022,07:18:21,1.62E-04,77.1848,28.4929,South
05-02-2022,06:59:25,5.37E-04,77.1848,28.4929,South
06-02-2022,06:40:28,1.79E-04,77.1848,28.4929,South
08-02-2022,07:44:06,1.34E-04,77.1848,28.4929,South
09-02-2022,07:25:10,1.62E-04,77.1848,28.4929,South
10-02-2022,07:06:13,1.46E-04,77.1848,28.4929,South
11-02-2022,06:47:18,1.34E-04,77.1848,28.4929,South
12-02-2022,06:28:22,1.84E-04,77.1848,28.4929,South
12-02-2022,08:09:52,1.73E-04,77.1848,28.4929,South
13-02-2022,07:50:57,1.55E-04,77.1848,28.4929,South
14-02-2022,07:32:00,2.12E-04,77.1848,28.4929,South
15-02-2022,07:13:04,1.07E-04,77.1848,28.4929,South
16-02-2022,06:54:09,2.30E-04,77.1848,28.4929,South
17-02-2022,06:35:14,3.60E-04,77.1848,28.4929,South
17-02-2022,08:16:44,2.10E-04,77.1848,28.4929,South
18-02-2022,07:57:48,2.05E-04,77.1848,28.4929,South
19-02-2022,07:38:53,1.26E-04,77.1848,28.4929,South
20-02-2022,07:19:57,1.26E-04,77.1848,28.4929,South
21-02-2022,07:01:02,1.90E-04,77.1848,28.4929,South
22-02-2022,06:42:07,1.11E-04,77.1848,28.4929,South
23-02-2022,08:04:41,1.53E-04,77.1848,28.4929,South
24-02-2022,07:45:46,2.89E-04,77.1848,28.4929,South
25-02-2022,07:26:51,1.38E-04,77.1848,28.4929,South
26-02-2022,07:07:56,9.80E-05,77.1848,28.4929,South
27-02-2022,06:49:00,1.91E-04,77.1848,28.4929,South
28-02-2022,06:30:05,1.73E-04,77.1848,28.4929,South
28-02-2022,08:11:36,1.65E-04,77.1848,28.4929,South
01-03-2022,07:52:41,1.89E-04,77.1848,28.4929,South
02-03-2022,07:33:45,1.83E-04,77.1848,28.4929,South
03-03-2022,07:14:51,1.01E-04,77.1848,28.4929,South
04-03-2022,06:55:56,1.63E-04,77.1848,28.4929,South
05-03-2022,06:37:00,1.66E-04,77.1848,28.4929,South
05-03-2022,08:18:30,1.50E-04,77.1848,28.4929,South
06-03-2022,07:59:36,1.31E-04,77.1848,28.4929,South
07-03-2022,07:40:40,1.33E-04,77.1848,28.4929,South
08-03-2022,07:21:46,1.57E-04,77.1848,28.4929,South
09-03-2022,07:02:51,1.50E-04,77.1848,28.4929,South
10-03-2022,06:43:56,1.49E-04,77.1848,28.4929,South
11-03-2022,08:06:31,1.15E-04,77.1848,28.4929,South
12-03-2022,07:47:37,1.38E-04,77.1848,28.4929,South
13-03-2022,07:28:41,1.30E-04,77.1848,28.4929,South
14-03-2022,07:09:46,1.62E-04,77.1848,28.4929,South
15-03-2022,06:50:52,1.66E-04,77.1848,28.4929,South
16-03-2022,06:31:57,1.28E-04,77.1848,28.4929,South
16-03-2022,08:13:28,1.27E-04,77.1848,28.4929,South
17-03-2022,07:54:33,2.16E-04,77.1848,28.4929,South
18-03-2022,07:35:38,9.54E-05,77.1848,28.4929,South
19-03-2022,07:16:43,1.05E-04,77.1848,28.4929,South
20-03-2022,06:57:47,1.58E-04,77.1848,28.4929,South
21-03-2022,06:38:53,2.61E-04,77.1848,28.4929,South
22-03-2022,08:01:28,1.02E-04,77.1848,28.4929,South
23-03-2022,07:42:33,1.54E-04,77.1848,28.4929,South
24-03-2022,07:23:38,1.23E-04,77.1848,28.4929,South
25-03-2022,07:04:43,1.30E-04,77.1848,28.4929,South
26-03-2022,06:45:49,1.22E-04,77.1848,28.4929,South
27-03-2022,08:08:24,1.07E-04,77.1848,28.4929,South
28-03-2022,07:49:29,1.51E-04,77.1848,28.4929,South
29-03-2022,07:30:34,1.67E-04,77.1848,28.4929,South
30-03-2022,07:11:38,2.03E-04,77.1848,28.4929,South
31-03-2022,06:52:43,1.36E-04,77.1848,28.4929,South
01-04-2022,06:33:48,1.94E-04,77.1848,28.4929,South
01-04-2022,08:15:19,1.75E-04,77.1848,28.4929,South
02-04-2022,07:56:23,1.81E-04,77.1848,28.4929,South
03-04-2022,07:37:28,1.76E-04,77.1848,28.4929,South
04-04-2022,07:18:33,1.67E-04,77.1848,28.4929,South
05-04-2022,06:59:37,1.57E-04,77.1848,28.4929,South
06-04-2022,06:40:41,1.84E-04,77.1848,28.4929,South
06-04-2022,08:22:12,1.41E-04,77.1848,28.4929,South
07-04-2022,08:03:17,1.58E-04,77.1848,28.4929,South
08-04-2022,07:44:21,1.55E-04,77.1848,28.4929,South
09-04-2022,07:25:26,1.76E-04,77.1848,28.4929,South
10-04-2022,07:06:30,1.35E-04,77.1848,28.4929,South
11-04-2022,06:47:33,1.61E-04,77.1848,28.4929,South
13-04-2022,07:51:13,1.66E-04,77.1848,28.4929,South
14-04-2022,07:32:17,1.70E-04,77.1848,28.4929,South
15-04-2022,07:13:21,1.83E-04,77.1848,28.4929,South
16-04-2022,06:54:25,1.28E-04,77.1848,28.4929,South
17-04-2022,06:35:30,1.04E-04,77.1848,28.4929,South
17-04-2022,08:17:00,1.41E-04,77.1848,28.4929,South
18-04-2022,07:58:03,2.56E-04,77.1848,28.4929,South
19-04-2022,07:39:07,1.61E-04,77.1848,28.4929,South
20-04-2022,07:20:10,1.49E-04,77.1848,28.4929,South
22-04-2022,06:42:18,1.72E-04,77.1848,28.4929,South
22-04-2022,08:23:48,1.58E-04,77.1848,28.4929,South
23-04-2022,08:04:52,1.59E-04,77.1848,28.4929,South
24-04-2022,07:45:55,1.32E-04,77.1848,28.4929,South
25-04-2022,07:26:58,1.19E-04,77.1848,28.4929,South
26-04-2022,07:08:01,1.81E-04,77.1848,28.4929,South
27-04-2022,06:49:04,1.67E-04,77.1848,28.4929,South
28-04-2022,08:11:38,1.71E-04,77.1848,28.4929,South
29-04-2022,07:52:41,1.59E-04,77.1848,28.4929,South
30-04-2022,07:33:43,1.84E-04,77.1848,28.4929,South
02-05-2022,06:55:49,1.31E-04,77.1848,28.4929,South
03-05-2022,06:36:52,1.33E-04,77.1848,28.4929,South
03-05-2022,08:18:22,1.72E-04,77.1848,28.4929,South
04-05-2022,07:59:24,1.36E-04,77.1848,28.4929,South
05-05-2022,07:40:27,1.63E-04,77.1848,28.4929,South
06-05-2022,07:21:29,1.91E-04,77.1848,28.4929,South
07-05-2022,07:02:31,1.90E-04,77.1848,28.4929,South
08-05-2022,06:43:33,1.49E-04,77.1848,28.4929,South
08-05-2022,08:25:03,1.59E-04,77.1848,28.4929,South
09-05-2022,08:06:05,1.18E-04,77.1848,28.4929,South
10-05-2022,07:47:07,1.15E-04,77.1848,28.4929,South
11-05-2022,07:28:08,1.27E-04,77.1848,28.4929,South
12-05-2022,07:09:09,1.21E-04,77.1848,28.4929,South
13-05-2022,06:50:12,1.69E-04,77.1848,28.4929,South
14-05-2022,08:12:43,1.50E-04,77.1848,28.4929,South
15-05-2022,07:53:44,1.30E-04,77.1848,28.4929,South
16-05-2022,07:34:46,1.13E-04,77.1848,28.4929,South
17-05-2022,07:15:47,1.59E-04,77.1848,28.4929,South
18-05-2022,06:56:48,2.28E-04,77.1848,28.4929,South
19-05-2022,06:37:48,1.32E-04,77.1848,28.4929,South
19-05-2022,08:19:19,1.46E-04,77.1848,28.4929,South
20-05-2022,08:00:19,1.31E-04,77.1848,28.4929,South
21-05-2022,07:41:19,1.49E-04,77.1848,28.4929,South
22-05-2022,07:22:20,1.51E-04,77.1848,28.4929,South
23-05-2022,07:03:20,9.86E-05,77.1848,28.4929,South
24-05-2022,06:44:20,1.18E-04,77.1848,28.4929,South
24-05-2022,08:25:50,1.27E-04,77.1848,28.4929,South
25-05-2022,08:06:51,1.47E-04,77.1848,28.4929,South
26-05-2022,07:47:50,1.59E-04,77.1848,28.4929,South
27-05-2022,07:28:49,1.35E-04,77.1848,28.4929,South
28-05-2022,07:09:50,1.12E-04,77.1848,28.4929,South
29-05-2022,06:50:49,1.57E-04,77.1848,28.4929,South
30-05-2022,08:13:18,1.50E-04,77.1848,28.4929,South
31-05-2022,07:54:18,1.27E-04,77.1848,28.4929,South
01-06-2022,07:35:17,2.05E-04,77.1848,28.4929,South
02-06-2022,07:16:16,1.96E-04,77.1848,28.4929,South
03-06-2022,06:57:15,1.84E-04,77.1848,28.4929,South
04-06-2022,06:38:13,1.51E-04,77.1848,28.4929,South
04-06-2022,08:19:43,1.96E-04,77.1848,28.4929,South
05-06-2022,08:00:41,1.27E-04,77.1848,28.4929,South
06-06-2022,07:41:41,1.86E-04,77.1848,28.4929,South
07-06-2022,07:22:39,1.34E-04,77.1848,28.4929,South
08-06-2022,07:03:37,1.34E-04,77.1848,28.4929,South
09-06-2022,06:44:36,1.19E-04,77.1848,28.4929,South
09-06-2022,08:26:06,1.13E-04,77.1848,28.4929,South
10-06-2022,08:07:03,1.15E-04,77.1848,28.4929,South
11-06-2022,07:48:03,1.10E-04,77.1848,28.4929,South
12-06-2022,07:29:04,1.47E-04,77.1848,28.4929,South
13-06-2022,07:10:03,1.32E-04,77.1848,28.4929,South
14-06-2022,06:51:03,1.10E-04,77.1848,28.4929,South
15-06-2022,08:13:32,1.14E-04,77.1848,28.4929,South
16-06-2022,07:54:32,1.57E-04,77.1848,28.4929,South
17-06-2022,07:35:30,1.11E-04,77.1848,28.4929,South
18-06-2022,07:16:29,1.52E-04,77.1848,28.4929,South
19-06-2022,06:57:28,1.28E-04,77.1848,28.4929,South
20-06-2022,06:38:26,1.99E-04,77.1848,28.4929,South
21-06-2022,08:00:54,1.58E-04,77.1848,28.4929,South
22-06-2022,07:41:53,1.32E-04,77.1848,28.4929,South
23-06-2022,07:22:51,1.53E-04,77.1848,28.4929,South
24-06-2022,07:03:50,1.93E-04,77.1848,28.4929,South
25-06-2022,06:44:48,1.90E-04,77.1848,28.4929,South
25-06-2022,08:26:18,2.03E-04,77.1848,28.4929,South
26-06-2022,08:07:16,1.24E-04,77.1848,28.4929,South
27-06-2022,07:48:13,1.04E-04,77.1848,28.4929,South
28-06-2022,07:29:12,2.09E-04,77.1848,28.4929,South
29-06-2022,07:10:08,2.25E-04,77.1848,28.4929,South
01-07-2022,08:13:33,1.38E-04,77.1848,28.4929,South
02-07-2022,07:54:30,9.94E-05,77.1848,28.4929,South
03-07-2022,07:35:28,1.14E-04,77.1848,28.4929,South
04-07-2022,07:16:24,1.12E-04,77.1848,28.4929,South
05-07-2022,06:57:21,1.33E-04,77.1848,28.4929,South
06-07-2022,06:38:19,1.01E-04,77.1848,28.4929,South
06-07-2022,08:19:48,1.15E-04,77.1848,28.4929,South
07-07-2022,08:00:45,9.72E-05,77.1848,28.4929,South
08-07-2022,07:41:41,1.05E-04,77.1848,28.4929,South
09-07-2022,07:22:38,1.14E-04,77.1848,28.4929,South
10-07-2022,07:03:34,1.07E-04,77.1848,28.4929,South
11-07-2022,06:44:31,1.31E-04,77.1848,28.4929,South
11-07-2022,08:26:01,1.07E-04,77.1848,28.4929,South
12-07-2022,08:06:56,1.45E-04,77.1848,28.4929,South
13-07-2022,07:47:52,8.18E-05,77.1848,28.4929,South
14-07-2022,07:28:48,1.11E-04,77.1848,28.4929,South
15-07-2022,07:09:45,1.17E-04,77.1848,28.4929,South
17-07-2022,08:13:06,9.21E-05,77.1848,28.4929,South
18-07-2022,07:54:01,9.41E-05,77.1848,28.4929,South
19-07-2022,07:34:57,1.30E-04,77.1848,28.4929,South
20-07-2022,07:15:51,1.39E-04,77.1848,28.4929,South
21-07-2022,06:56:47,1.41E-04,77.1848,28.4929,South
22-07-2022,06:37:43,1.21E-04,77.1848,28.4929,South
22-07-2022,08:19:12,1.08E-04,77.1848,28.4929,South
23-07-2022,08:00:07,8.08E-05,77.1848,28.4929,South
24-07-2022,07:41:02,7.95E-05,77.1848,28.4929,South
25-07-2022,07:21:57,1.05E-04,77.1848,28.4929,South
26-07-2022,07:02:52,8.64E-05,77.1848,28.4929,South
27-07-2022,06:43:46,1.05E-04,77.1848,28.4929,South
27-07-2022,08:25:17,9.42E-05,77.1848,28.4929,South
28-07-2022,08:06:12,9.62E-05,77.1848,28.4929,South
29-07-2022,07:47:06,1.52E-04,77.1848,28.4929,South
30-07-2022,07:28:00,7.77E-05,77.1848,28.4929,South
31-07-2022,07:08:54,1.01E-04,77.1848,28.4929,South
01-08-2022,06:49:49,1.08E-04,77.1848,28.4929,South
02-08-2022,08:12:13,1.16E-04,77.1848,28.4929,South
03-08-2022,07:53:07,1.31E-04,77.1848,28.4929,South
04-08-2022,07:34:01,9.80E-05,77.1848,28.4929,South
05-08-2022,07:14:55,1.24E-04,77.1848,28.4929,South
06-08-2022,06:55:49,1.39E-04,77.1848,28.4929,South
07-08-2022,08:18:12,8.84E-05,77.1848,28.4929,South
08-08-2022,07:59:06,1.04E-04,77.1848,28.4929,South
09-08-2022,07:40:00,8.35E-05,77.1848,28.4929,South
10-08-2022,07:20:53,9.74E-05,77.1848,28.4929,South
12-08-2022,06:42:40,8.60E-05,77.1848,28.4929,South
12-08-2022,08:24:10,8.70E-05,77.1848,28.4929,South
13-08-2022,08:05:03,8.19E-05,77.1848,28.4929,South
14-08-2022,07:45:56,1.39E-04,77.1848,28.4929,South
15-08-2022,07:26:50,7.96E-05,77.1848,28.4929,South
16-08-2022,07:07:43,9.51E-05,77.1848,28.4929,South
17-08-2022,06:48:36,8.56E-05,77.1848,28.4929,South
18-08-2022,08:10:58,1.05E-04,77.1848,28.4929,South
19-08-2022,07:51:52,9.28E-05,77.1848,28.4929,South
20-08-2022,07:32:44,1.76E-04,77.1848,28.4929,South
21-08-2022,07:13:38,1.13E-04,77.1848,28.4929,South
22-08-2022,06:54:31,9.12E-05,77.1848,28.4929,South
23-08-2022,06:35:23,8.78E-05,77.1848,28.4929,South
23-08-2022,08:16:53,9.61E-05,77.1848,28.4929,South
24-08-2022,07:57:46,7.33E-05,77.1848,28.4929,South
25-08-2022,07:38:38,1.14E-04,77.1848,28.4929,South
26-08-2022,07:19:31,1.16E-04,77.1848,28.4929,South
27-08-2022,07:00:23,1.11E-04,77.1848,28.4929,South
28-08-2022,06:41:15,1.10E-04,77.1848,28.4929,South
28-08-2022,08:22:45,9.87E-05,77.1848,28.4929,South
29-08-2022,08:03:37,1.21E-04,77.1848,28.4929,South
31-08-2022,07:25:22,1.19E-04,77.1848,28.4929,South
01-09-2022,07:06:15,1.54E-04,77.1848,28.4929,South
02-09-2022,06:47:06,1.81E-04,77.1848,28.4929,South
03-09-2022,08:09:28,1.02E-04,77.1848,28.4929,South
04-09-2022,07:50:20,1.07E-04,77.1848,28.4929,South
05-09-2022,07:31:12,1.23E-04,77.1848,28.4929,South
06-09-2022,07:12:04,1.80E-04,77.1848,28.4929,South
07-09-2022,06:52:56,1.71E-04,77.1848,28.4929,South
08-09-2022,06:33:48,1.55E-04,77.1848,28.4929,South
08-09-2022,08:15:17,1.55E-04,77.1848,28.4929,South
09-09-2022,07:56:09,1.14E-04,77.1848,28.4929,South
10-09-2022,07:37:02,1.54E-04,77.1848,28.4929,South
11-09-2022,07:17:53,9.38E-05,77.1848,28.4929,South
12-09-2022,06:58:45,1.40E-04,77.1848,28.4929,South
13-09-2022,06:39:37,1.13E-04,77.1848,28.4929,South
13-09-2022,08:21:06,1.23E-04,77.1848,28.4929,South
14-09-2022,08:01:57,1.33E-04,77.1848,28.4929,South
15-09-2022,07:42:49,1.12E-04,77.1848,28.4929,South
16-09-2022,07:23:40,1.05E-04,77.1848,28.4929,South
17-09-2022,07:04:32,1.09E-04,77.1848,28.4929,South
18-09-2022,06:45:23,1.59E-04,77.1848,28.4929,South
19-09-2022,08:07:44,1.48E-04,77.1848,28.4929,South
20-09-2022,07:48:36,1.14E-04,77.1848,28.4929,South
22-09-2022,07:10:18,1.30E-04,77.1848,28.4929,South
23-09-2022,06:51:09,2.17E-04,77.1848,28.4929,South
24-09-2022,08:13:30,1.40E-04,77.1848,28.4929,South
25-09-2022,07:54:21,7.98E-05,77.1848,28.4929,South
26-09-2022,07:35:13,1.32E-04,77.1848,28.4929,South
27-09-2022,07:16:03,1.30E-04,77.1848,28.4929,South
28-09-2022,06:56:55,1.78E-04,77.1848,28.4929,South
29-09-2022,06:37:45,1.87E-04,77.1848,28.4929,South
29-09-2022,08:19:15,1.56E-04,77.1848,28.4929,South
30-09-2022,08:00:06,1.57E-04,77.1848,28.4929,South
01-10-2022,07:40:58,1.27E-04,77.1848,28.4929,South
02-10-2022,07:21:48,1.56E-04,77.1848,28.4929,South
03-10-2022,07:02:40,1.12E-04,77.1848,28.4929,South
04-10-2022,06:43:30,2.21E-04,77.1848,28.4929,South
05-10-2022,08:05:52,1.50E-04,77.1848,28.4929,South
06-10-2022,07:46:42,7.95E-05,77.1848,28.4929,South
07-10-2022,07:27:34,1.64E-04,77.1848,28.4929,South
09-10-2022,06:49:14,1.00E-04,77.1848,28.4929,South
10-10-2022,06:30:05,8.47E-05,77.1848,28.4929,South
10-10-2022,08:11:35,7.53E-05,77.1848,28.4929,South
11-10-2022,07:52:26,1.70E-04,77.1848,28.4929,South
12-10-2022,07:33:17,1.49E-04,77.1848,28.4929,South
13-10-2022,07:14:07,1.29E-04,77.1848,28.4929,South
14-10-2022,06:54:59,1.35E-04,77.1848,28.4929,South
15-10-2022,06:35:50,1.99E-04,77.1848,28.4929,South
15-10-2022,08:17:18,1.69E-04,77.1848,28.4929,South
16-10-2022,07:58:10,3.07E-04,77.1848,28.4929,South
17-10-2022,07:39:00,1.95E-04,77.1848,28.4929,South
18-10-2022,07:19:51,1.58E-04,77.1848,28.4929,South
19-10-2022,07:00:42,1.69E-04,77.1848,28.4929,South
20-10-2022,06:41:34,2.29E-04,77.1848,28.4929,South
21-10-2022,08:03:56,1.89E-04,77.1848,28.4929,South
22-10-2022,07:44:51,1.72E-04,77.1848,28.4929,South
23-10-2022,07:25:43,2.05E-04,77.1848,28.4929,South
24-10-2022,07:06:38,1.67E-04,77.1848,28.4929,South
25-10-2022,06:47:31,1.31E-04,77.1848,28.4929,South
26-10-2022,06:28:24,1.79E-04,77.1848,28.4929,South
26-10-2022,08:09:53,1.65E-04,77.1848,28.4929,South
27-10-2022,07:50:47,1.89E-04,77.1848,28.4929,South
28-10-2022,07:31:41,3.35E-04,77.1848,28.4929,South
29-10-2022,07:12:35,1.80E-04,77.1848,28.4929,South
30-10-2022,06:53:27,1.35E-04,77.1848,28.4929,South
31-10-2022,06:34:21,1.47E-04,77.1848,28.4929,South
31-10-2022,08:15:51,1.34E-04,77.1848,28.4929,South
01-11-2022,07:56:46,1.62E-04,77.1848,28.4929,South
02-11-2022,07:37:39,1.29E-04,77.1848,28.4929,South
03-11-2022,07:18:33,1.22E-04,77.1848,28.4929,South
04-11-2022,06:59:26,1.00E-04,77.1848,28.4929,South
05-11-2022,06:40:21,1.02E-04,77.1848,28.4929,South
06-11-2022,08:02:44,1.30E-04,77.1848,28.4929,South
07-11-2022,07:43:38,2.74E-04,77.1848,28.4929,South
08-11-2022,07:24:33,1.96E-04,77.1848,28.4929,South
09-11-2022,07:05:27,1.26E-04,77.1848,28.4929,South
10-11-2022,06:46:21,2.37E-04,77.1848,28.4929,South
11-11-2022,06:27:15,1.63E-04,77.1848,28.4929,South
11-11-2022,08:08:44,1.81E-04,77.1848,28.4929,South
12-11-2022,07:49:39,1.10E-04,77.1848,28.4929,South
13-11-2022,07:30:34,1.42E-04,77.1848,28.4929,South
14-11-2022,07:11:28,1.19E-04,77.1848,28.4929,South
15-11-2022,06:52:22,2.52E-04,77.1848,28.4929,South
16-11-2022,06:33:17,1.89E-04,77.1848,28.4929,South
16-11-2022,08:14:47,1.77E-04,77.1848,28.4929,South
17-11-2022,07:55:42,1.32E-04,77.1848,28.4929,South
18-11-2022,07:36:37,1.78E-04,77.1848,28.4929,South
19-11-2022,07:17:32,3.39E-04,77.1848,28.4929,South
20-11-2022,06:58:28,1.91E-04,77.1848,28.4929,South
21-11-2022,06:39:23,1.74E-04,77.1848,28.4929,South
22-11-2022,08:01:48,1.42E-04,77.1848,28.4929,South
23-11-2022,07:42:44,1.50E-04,77.1848,28.4929,South
24-11-2022,07:23:39,1.93E-04,77.1848,28.4929,South
25-11-2022,07:04:35,3.04E-04,77.1848,28.4929,South
26-11-2022,06:45:30,2.28E-04,77.1848,28.4929,South
27-11-2022,06:26:26,4.34E-04,77.1848,28.4929,South
27-11-2022,08:07:56,2.10E-04,77.1848,28.4929,South
28-11-2022,07:48:53,4.29E-04,77.1848,28.4929,South
29-11-2022,07:29:48,5.61E-04,77.1848,28.4929,South
30-11-2022,07:10:44,1.68E-04,77.1848,28.4929,South
01-12-2022,06:51:42,2.42E-04,77.1848,28.4929,South
02-12-2022,06:32:38,2.67E-04,77.1848,28.4929,South
02-12-2022,08:14:08,2.53E-04,77.1848,28.4929,South
03-12-2022,07:55:04,2.48E-04,77.1848,28.4929,South
04-12-2022,07:36:01,2.14E-04,77.1848,28.4929,South
05-12-2022,07:16:58,3.08E-04,77.1848,28.4929,South
06-12-2022,06:57:55,1.50E-04,77.1848,28.4929,South
07-12-2022,06:38:52,1.54E-04,77.1848,28.4929,South
08-12-2022,08:01:20,1.88E-04,77.1848,28.4929,South
09-12-2022,07:42:16,1.79E-04,77.1848,28.4929,South
10-12-2022,07:23:14,2.62E-04,77.1848,28.4929,South
11-12-2022,07:04:11,2.44E-04,77.1848,28.4929,South
12-12-2022,06:45:09,2.19E-04,77.1848,28.4929,South
13-12-2022,06:26:08,1.54E-04,77.1848,28.4929,South
13-12-2022,08:07:38,1.60E-04,77.1848,28.4929,South
14-12-2022,07:48:35,1.04E-04,77.1848,28.4929,South
15-12-2022,07:29:34,1.38E-04,77.1848,28.4929,South
16-12-2022,07:10:33,2.39E-04,77.1848,28.4929,South
17-12-2022,06:51:30,2.24E-04,77.1848,28.4929,South
18-12-2022,06:32:30,3.41E-04,77.1848,28.4929,South
18-12-2022,08:13:59,2.24E-04,77.1848,28.4929,South
19-12-2022,07:54:57,2.64E-04,77.1848,28.4929,South
20-12-2022,07:35:58,3.40E-04,77.1848,28.4929,South
21-12-2022,07:16:56,4.34E-04,77.1848,28.4929,South
22-12-2022,06:57:55,3.57E-04,77.1848,28.4929,South
23-12-2022,06:38:55,4.95E-04,77.1848,28.4929,South
24-12-2022,08:01:23,1.60E-04,77.1848,28.4929,South
25-12-2022,07:42:23,1.52E-04,77.1848,28.4929,South
26-12-2022,07:23:23,5.22E-04,77.1848,28.4929,South
27-12-2022,07:04:23,1.62E-04,77.1848,28.4929,South
28-12-2022,06:45:22,1.88E-04,77.1848,28.4929,South
29-12-2022,06:26:22,4.88E-04,77.1848,28.4929,South
29-12-2022,08:07:52,2.46E-04,77.1848,28.4929,South
30-12-2022,07:48:53,1.46E-04,77.1848,28.4929,South
01-01-2023,07:10:53,1.70E-04,77.125,28.775,North
02-01-2023,06:51:53,2.23E-04,77.125,28.775,North
03-01-2023,06:32:54,1.88E-04,77.125,28.775,North
03-01-2023,08:14:23,2.09E-04,77.125,28.775,North
04-01-2023,07:55:24,1.73E-04,77.125,28.775,North
05-01-2023,07:36:26,1.79E-04,77.125,28.775,North
06-01-2023,07:17:26,3.02E-04,77.125,28.775,North
07-01-2023,06:58:28,1.82E-04,77.125,28.775,North
08-01-2023,06:39:29,1.91E-04,77.125,28.775,North
09-01-2023,08:02:00,2.92E-04,77.125,28.775,North
10-01-2023,07:43:02,1.48E-04,77.125,28.775,North
11-01-2023,07:24:03,3.99E-04,77.125,28.775,North
12-01-2023,07:05:05,2.60E-04,77.125,28.775,North
13-01-2023,06:46:07,3.21E-04,77.125,28.775,North
14-01-2023,06:27:08,1.09E-04,77.125,28.775,North
14-01-2023,08:08:39,1.20E-04,77.125,28.775,North
15-01-2023,07:49:41,1.13E-04,77.125,28.775,North
16-01-2023,07:30:42,1.48E-04,77.125,28.775,North
17-01-2023,07:11:45,1.61E-04,77.125,28.775,North
18-01-2023,06:52:47,1.58E-04,77.125,28.775,North
19-01-2023,06:33:49,3.98E-04,77.125,28.775,North
19-01-2023,08:15:19,3.77E-04,77.125,28.775,North
20-01-2023,07:56:21,1.19E-04,77.125,28.775,North
21-01-2023,07:37:24,7.26E-04,77.125,28.775,North
22-01-2023,07:18:26,1.89E-04,77.125,28.775,North
23-01-2023,06:59:28,1.36E-04,77.125,28.775,North
24-01-2023,06:40:31,1.49E-04,77.125,28.775,North
25-01-2023,08:03:04,1.90E-04,77.125,28.775,North
26-01-2023,07:44:07,8.04E-05,77.125,28.775,North
27-01-2023,07:25:10,1.26E-04,77.125,28.775,North
28-01-2023,07:06:12,1.21E-04,77.125,28.775,North
30-01-2023,06:28:18,1.88E-04,77.125,28.775,North
30-01-2023,08:09:49,2.08E-04,77.125,28.775,North
31-01-2023,07:50:52,7.69E-05,77.125,28.775,North
01-02-2023,07:31:54,1.06E-04,77.125,28.775,North
02-02-2023,07:12:58,1.07E-04,77.125,28.775,North
03-02-2023,06:54:02,1.83E-04,77.125,28.775,North
04-02-2023,06:35:05,1.54E-04,77.125,28.775,North
04-02-2023,08:16:35,1.47E-04,77.125,28.775,North
05-02-2023,07:57:38,1.13E-04,77.125,28.775,North
06-02-2023,07:38:42,4.23E-04,77.125,28.775,North
07-02-2023,07:19:46,1.15E-04,77.125,28.775,North
08-02-2023,07:00:49,1.29E-04,77.125,28.775,North
09-02-2023,06:41:54,2.60E-04,77.125,28.775,North
10-02-2023,08:04:27,4.75E-04,77.125,28.775,North
11-02-2023,07:45:31,1.21E-04,77.125,28.775,North
12-02-2023,07:26:35,1.15E-04,77.125,28.775,North
13-02-2023,07:07:39,1.10E-04,77.125,28.775,North
14-02-2023,06:48:42,1.08E-04,77.125,28.775,North
15-02-2023,06:29:46,1.06E-04,77.125,28.775,North
15-02-2023,08:11:17,9.80E-05,77.125,28.775,North
16-02-2023,07:52:21,2.11E-04,77.125,28.775,North
17-02-2023,07:33:26,4.78E-04,77.125,28.775,North
18-02-2023,07:14:30,1.86E-04,77.125,28.775,North
19-02-2023,06:55:34,8.58E-04,77.125,28.775,North
20-02-2023,06:36:37,3.36E-04,77.125,28.775,North
20-02-2023,08:18:08,1.72E-04,77.125,28.775,North
21-02-2023,07:59:12,1.36E-04,77.125,28.775,North
22-02-2023,07:40:16,1.53E-04,77.125,28.775,North
23-02-2023,07:21:20,1.05E-04,77.125,28.775,North
24-02-2023,07:02:24,1.01E-04,77.125,28.775,North
25-02-2023,06:43:29,1.23E-04,77.125,28.775,North
26-02-2023,08:06:03,2.27E-04,77.125,28.775,North
27-02-2023,07:47:07,1.14E-04,77.125,28.775,North
28-02-2023,07:28:11,1.74E-04,77.125,28.775,North
01-03-2023,07:09:16,1.41E-04,77.125,28.775,North
02-03-2023,06:50:20,1.32E-04,77.125,28.775,North
03-03-2023,06:31:24,8.82E-05,77.125,28.775,North
03-03-2023,08:12:54,8.16E-05,77.125,28.775,North
04-03-2023,07:53:58,5.13E-05,77.125,28.775,North
05-03-2023,07:35:04,9.04E-05,77.125,28.775,North
06-03-2023,07:16:07,9.75E-05,77.125,28.775,North
07-03-2023,06:57:11,1.25E-04,77.125,28.775,North
08-03-2023,06:38:16,1.18E-04,77.125,28.775,North
08-03-2023,08:19:46,1.06E-04,77.125,28.775,North
09-03-2023,08:00:51,1.13E-04,77.125,28.775,North
10-03-2023,07:41:55,1.06E-04,77.125,28.775,North
11-03-2023,07:22:59,1.70E-04,77.125,28.775,North
12-03-2023,07:04:03,1.81E-04,77.125,28.775,North
13-03-2023,06:45:07,1.26E-04,77.125,28.775,North
14-03-2023,08:07:42,1.12E-04,77.125,28.775,North
15-03-2023,07:48:45,1.59E-04,77.125,28.775,North
16-03-2023,07:29:52,4.41E-04,77.125,28.775,North
17-03-2023,07:11:00,3.10E-04,77.125,28.775,North
